bucket_start,count,wow_change,z_score,product_canonical
2025-08-25 00:00:00+00:00,2.0,-0.3333333333333333,-0.4472135954999579,(all)
2025-09-01 00:00:00+00:00,8.0,3.0,8.48528137423857,(all)
2025-09-08 00:00:00+00:00,2.0,-0.75,-0.7035264706814485,(all)
2025-09-15 00:00:00+00:00,2.0,0.0,-0.7035264706814485,(all)
2025-09-22 00:00:00+00:00,6.0,2.0,0.9622504486493763,(all)
2025-10-06 00:00:00+00:00,2.0,-0.6666666666666666,-0.9622504486493763,(all)
2025-10-13 00:00:00+00:00,1.0,-0.5,-1.1547005383792517,(all)
2025-10-20 00:00:00+00:00,2.0,1.0,-0.39056673294247163,(all)
2025-10-27 00:00:00+00:00,4.0,1.0,0.6509445549041194,(all)
2025-11-03 00:00:00+00:00,2.0,-0.5,-0.22941573387056174,(all)
2025-11-10 00:00:00+00:00,1.0,-0.5,-1.1470786693528088,(all)
2025-11-17 00:00:00+00:00,2.0,1.0,-0.22941573387056174,(all)
2025-11-24 00:00:00+00:00,1.0,-0.5,-1.1470786693528088,(all)
2025-12-01 00:00:00+00:00,2.0,1.0,1.0,(all)
2025-12-08 00:00:00+00:00,1.0,-0.5,-1.0,(all)
2025-12-15 00:00:00+00:00,1.0,0.0,-1.0,(all)
2025-12-22 00:00:00+00:00,1.0,0.0,-0.5773502691896258,(all)
2025-12-29 00:00:00+00:00,5.0,4.0,8.660254037844387,(all)
2026-01-05 00:00:00+00:00,4.0,-0.2,1.1547005383792517,(all)
2021-12-27 00:00:00+00:00,6.0,,,enalapril
2022-01-03 00:00:00+00:00,2.0,-0.6666666666666666,,enalapril
2022-01-10 00:00:00+00:00,3.0,0.5,,enalapril
2022-01-17 00:00:00+00:00,3.0,0.0,,enalapril
2022-01-24 00:00:00+00:00,2.0,-0.3333333333333333,-1.0,enalapril
2022-01-31 00:00:00+00:00,2.0,0.0,-1.0,enalapril
2022-02-07 00:00:00+00:00,1.0,-0.5,-3.0,enalapril
2022-02-14 00:00:00+00:00,1.0,0.0,-1.414213562373095,enalapril
2022-02-21 00:00:00+00:00,1.0,0.0,-1.0,enalapril
2022-02-28 00:00:00+00:00,3.0,2.0,4.041451884327381,enalapril
2022-03-07 00:00:00+00:00,4.0,0.3333333333333333,2.886751345948129,enalapril
2022-03-14 00:00:00+00:00,1.0,-0.75,-0.9622504486493763,enalapril
2022-03-21 00:00:00+00:00,1.0,0.0,-0.9622504486493763,enalapril
2022-04-04 00:00:00+00:00,2.0,1.0,-0.19245008972987526,enalapril
2022-04-11 00:00:00+00:00,3.0,0.5,0.8164965809277261,enalapril
2022-04-18 00:00:00+00:00,1.0,-0.6666666666666666,-0.9045340337332909,enalapril
2022-04-25 00:00:00+00:00,1.0,0.0,-0.9045340337332909,enalapril
2022-05-02 00:00:00+00:00,3.0,2.0,1.507556722888818,enalapril
2022-05-16 00:00:00+00:00,1.0,-0.6666666666666666,-1.0,enalapril
2022-05-30 00:00:00+00:00,3.0,2.0,1.7320508075688774,enalapril
2022-06-06 00:00:00+00:00,1.0,-0.6666666666666666,-1.0,enalapril
2022-06-13 00:00:00+00:00,4.0,3.0,2.0,enalapril
2022-06-20 00:00:00+00:00,1.0,-0.75,-0.9622504486493763,enalapril
2022-06-27 00:00:00+00:00,3.0,2.0,0.5773502691896257,enalapril
2022-07-18 00:00:00+00:00,1.0,-0.6666666666666666,-0.9622504486493763,enalapril
2022-07-25 00:00:00+00:00,1.0,0.0,-0.9622504486493763,enalapril
2022-08-01 00:00:00+00:00,5.0,4.0,4.041451884327381,enalapril
2022-08-15 00:00:00+00:00,3.0,-0.4,0.30151134457776363,enalapril
2022-08-22 00:00:00+00:00,1.0,-0.6666666666666666,-0.9045340337332909,enalapril
2022-09-05 00:00:00+00:00,4.0,3.0,0.9045340337332909,enalapril
2022-09-12 00:00:00+00:00,2.0,-0.5,-0.8451542547285166,enalapril
